word,parent_word,tense,person,negation
আউটুন,আউটা,bo,ap,0
আউটে,আউটা,sb,ae,0
আউটে,আউটা,sb,er,0
আউটেছ,আউটা,pb,tm,0
আউটেছি,আউটা,pb,am,0
আউটেছিল,আউটা,po,ae,0
আউটেছিল,আউটা,po,er,0
আউটেছিলাম,আউটা,po,am,0
আউটেছিলি,আউটা,po,tu,0
আউটেছিলে,আউটা,po,tm,0
আউটেছিলেন,আউটা,po,ap,0
আউটেছিলেন,আউটা,po,eR,0
আউটেছিলেন,আউটা,po,in,0
আউটেছিস,আউটা,pb,tu,0
আউটেছে,আউটা,pb,ae,0
আউটেছে,আউটা,pb,er,0
আউটেছেন,আউটা,pb,ap,0
আউটেছেন,আউটা,pb,eR,0
আউটেছেন,আউটা,pb,in,0
আউটেন,আউটা,bo,ap,0
আউটেন,আউটা,sb,ap,0
আউটেন,আউটা,sb,eR,0
আউটেন,আউটা,sb,in,0
আউটো,আউটা,bo,tm,0
আউটো,আউটা,sb,tm,0
আউর,আউরা,bo,tu,0
আউরছ,আউরা,gb,tm,0
আউরছি,আউরা,gb,am,0
আউরছিল,আউরা,go,ae,0
আউরছিল,আউরা,go,er,0
আউরছিলাম,আউরা,go,am,0
আউরছিলি,আউরা,go,tu,0
আউরছিলে,আউরা,go,tm,0
আউরছিলেন,আউরা,go,ap,0
আউরছিলেন,আউরা,go,eR,0
আউরছিলেন,আউরা,go,in,0
আউরছিস,আউরা,gb,tu,0
আউরছে,আউরা,gb,ae,0
আউরছে,আউরা,gb,er,0
আউরছেন,আউরা,gb,ap,0
আউরছেন,আউরা,gb,eR,0
আউরছেন,আউরা,gb,in,0
আউরত,আউরা,no,ae,0
আউরত,আউরা,no,er,0
আউরতাম,আউরা,no,am,0
আউরতিস,আউরা,no,tu,0
আউরতে থাকব,আউরা,gv,am,0
আউরতে থাকবি,আউরা,gv,tu,0
আউরতে থাকবে,আউরা,gv,ae,0
আউরতে থাকবে,আউরা,gv,er,0
আউরতে থাকবে,আউরা,gv,tm,0
আউরতে থাকবেন,আউরা,gv,ap,0
আউরতে থাকবেন,আউরা,gv,eR,0
আউরতে থাকবেন,আউরা,gv,in,0
আউরতে,আউরা,no,tm,0
আউরতেন,আউরা,no,ap,0
আউরতেন,আউরা,no,eR,0
আউরতেন,আউরা,no,in,0
আউরব,আউরা,sv,am,0
আউরবি,আউরা,sv,tu,0
আউরবি,আউরা,vo,tu,0
আউরবে,আউরা,sv,ae,0
আউরবে,আউরা,sv,er,0
আউরবে,আউরা,sv,tm,0
আউরবে,আউরা,vo,tm,0
আউরবেন,আউরা,sv,ap,0
আউরবেন,আউরা,sv,eR,0
আউরবেন,আউরা,sv,in,0
আউরবেন,আউরা,vo,ap,0
আউরবো,আউরা,sv,am,0
আউরল,আউরা,so,ae,0
আউরল,আউরা,so,er,0
আউরলাম,আউরা,so,am,0
আউরলি,আউরা,so,tu,0
আউরলে,আউরা,so,tm,0
আউরলেন,আউরা,so,ap,0
আউরলেন,আউরা,so,eR,0
আউরলেন,আউরা,so,in,0
আউরা,আউরানো,bo,tu,0
আউরাই,আউরানো,sb,am,0
আউরাইতে,আউরানো,no,tm,0
আউরাইলে,আউরানো,so,tm,0
আউরাও,আউরানো,bo,tm,0
আউরাও,আউরানো,sb,tm,0
আউরাচ্ছ,আউরানো,gb,tm,0
আউরাচ্ছি,আউরানো,gb,am,0
আউরাচ্ছিল,আউরানো,go,ae,0
আউরাচ্ছিল,আউরানো,go,er,0
আউরাচ্ছিলাম,আউরানো,go,am,0
আউরাচ্ছিলি,আউরানো,go,tu,0
আউরাচ্ছিলে,আউরানো,go,tm,0
আউরাচ্ছিলেন,আউরানো,go,ap,0
আউরাচ্ছিলেন,আউরানো,go,eR,0
আউরাচ্ছিলেন,আউরানো,go,in,0
আউরাচ্ছিস,আউরানো,gb,tu,0
আউরাচ্ছে,আউরানো,gb,ae,0
আউরাচ্ছে,আউরানো,gb,er,0
আউরাচ্ছেন,আউরানো,gb,ap,0
আউরাচ্ছেন,আউরানো,gb,eR,0
আউরাচ্ছেন,আউরানো,gb,in,0
আউরাত,আউরানো,no,ae,0
আউরাত,আউরানো,no,er,0
আউরাতাম,আউরানো,no,am,0
আউরাতিস,আউরানো,no,tu,0
আউরাতে থাকব,আউরানো,gv,am,0
আউরাতে থাকবি,আউরানো,gv,tu,0
আউরাতে থাকবে,আউরানো,gv,ae,0
আউরাতে থাকবে,আউরানো,gv,er,0
আউরাতে থাকবে,আউরানো,gv,tm,0
আউরাতে থাকবেন,আউরানো,gv,ap,0
আউরাতে থাকবেন,আউরানো,gv,eR,0
আউরাতে থাকবেন,আউরানো,gv,in,0
আউরাতে,আউরানো,no,tm,0
আউরাতেন,আউরানো,no,ap,0
আউরাতেন,আউরানো,no,eR,0
আউরাতেন,আউরানো,no,in,0
আউরান,আউরানো,bo,ap,0
আউরান,আউরানো,sb,ap,0
আউরান,আউরানো,sb,eR,0
আউরান,আউরানো,sb,in,0
আউরাব,আউরানো,sv,am,0
আউরাবি,আউরানো,sv,tu,0
আউরাবি,আউরানো,vo,tu,0
আউরাবে,আউরানো,sv,ae,0
আউরাবে,আউরানো,sv,er,0
আউরাবে,আউরানো,sv,tm,0
আউরাবে,আউরানো,vo,tm,0
আউরাবেন,আউরানো,sv,ap,0
আউরাবেন,আউরানো,sv,eR,0
আউরাবেন,আউরানো,sv,in,0
আউরাবেন,আউরানো,vo,ap,0
আউরাবো,আউরানো,sv,am,0
আউরাল,আউরানো,so,ae,0
আউরাল,আউরানো,so,er,0
আউরালাম,আউরানো,so,am,0
আউরালি,আউরানো,so,tu,0
আউরালে,আউরানো,so,tm,0
আউরালেন,আউরানো,so,ap,0
আউরালেন,আউরানো,so,eR,0
আউরালেন,আউরানো,so,in,0
আউরাস,আউরানো,sb,tu,0
আউরায়,আউরানো,sb,ae,0
আউরায়,আউরানো,sb,er,0
আউরি,আউরা,sb,am,0
আউরিস,আউরা,sb,tu,0
আউরিয়েছ,আউরানো,pb,tm,0
আউরিয়েছি,আউরানো,pb,am,0
আউরিয়েছিল,আউরানো,po,ae,0
আউরিয়েছিল,আউরানো,po,er,0
আউরিয়েছিলাম,আউরানো,po,am,0
আউরিয়েছিলি,আউরানো,po,tu,0
আউরিয়েছিলে,আউরানো,po,tm,0
আউরিয়েছিলেন,আউরানো,po,ap,0
আউরিয়েছিলেন,আউরানো,po,eR,0
আউরিয়েছিলেন,আউরানো,po,in,0
আউরিয়েছিস,আউরানো,pb,tu,0
আউরিয়েছে,আউরানো,pb,ae,0
আউরিয়েছে,আউরানো,pb,er,0
আউরিয়েছেন,আউরানো,pb,ap,0
আউরিয়েছেন,আউরানো,pb,eR,0
আউরিয়েছেন,আউরানো,pb,in,0
আউরুন,আউরা,bo,ap,0
আউরে,আউরা,sb,ae,0
আউরে,আউরা,sb,er,0
আউরেছ,আউরা,pb,tm,0
আউরেছি,আউরা,pb,am,0
আউরেছিল,আউরা,po,ae,0
আউরেছিল,আউরা,po,er,0
আউরেছিলাম,আউরা,po,am,0
আউরেছিলি,আউরা,po,tu,0
আউরেছিলে,আউরা,po,tm,0
আউরেছিলেন,আউরা,po,ap,0
আউরেছিলেন,আউরা,po,eR,0
আউরেছিলেন,আউরা,po,in,0
আউরেছিস,আউরা,pb,tu,0
আউরেছে,আউরা,pb,ae,0
আউরেছে,আউরা,pb,er,0
আউরেছেন,আউরা,pb,ap,0
আউরেছেন,আউরা,pb,eR,0
আউরেছেন,আউরা,pb,in,0
আউরেন,আউরা,bo,ap,0
আউরেন,আউরা,sb,ap,0
আউরেন,আউরা,sb,eR,0
আউরেন,আউরা,sb,in,0
আউরো,আউরা,bo,tm,0
আউরো,আউরা,sb,tm,0
আউলা,আউলানো,bo,tu,0
আউলাই,আউলানো,sb,am,0
আউলাইতে,আউলানো,no,tm,0
আউলাইনি,আউলানো,so,am,1
আউলাইলে,আউলানো,so,tm,0
আউলাও,আউলানো,bo,tm,0
আউলাও,আউলানো,sb,tm,0
আউলাওনি,আউলানো,so,tm,1
আউলাচ্ছ,আউলানো,gb,tm,0
আউলাচ্ছি,আউলানো,gb,am,0
আউলাচ্ছিল,আউলানো,go,ae,0
আউলাচ্ছিল,আউলানো,go,er,0
আউলাচ্ছিলাম,আউলানো,go,am,0
আউলাচ্ছিলি,আউলানো,go,tu,0
আউলাচ্ছিলে,আউলানো,go,tm,0
আউলাচ্ছিলেন,আউলানো,go,ap,0
আউলাচ্ছিলেন,আউলানো,go,eR,0
আউলাচ্ছিলেন,আউলানো,go,in,0
আউলাচ্ছিস,আউলানো,gb,tu,0
আউলাচ্ছে,আউলানো,gb,ae,0
আউলাচ্ছে,আউলানো,gb,er,0
আউলাচ্ছেন,আউলানো,gb,ap,0
আউলাচ্ছেন,আউলানো,gb,eR,0
আউলাচ্ছেন,আউলানো,gb,in,0
আউলাত,আউলানো,no,ae,0
আউলাত,আউলানো,no,er,0
আউলাতাম,আউলানো,no,am,0
আউলাতিস,আউলানো,no,tu,0
আউলাতে থাকব,আউলানো,gv,am,0
আউলাতে থাকবি,আউলানো,gv,tu,0
আউলাতে থাকবে,আউলানো,gv,ae,0
আউলাতে থাকবে,আউলানো,gv,er,0
আউলাতে থাকবে,আউলানো,gv,tm,0
আউলাতে থাকবেন,আউলানো,gv,ap,0
আউলাতে থাকবেন,আউলানো,gv,eR,0
আউলাতে থাকবেন,আউলানো,gv,in,0
আউলাতে,আউলানো,no,tm,0
আউলাতেন,আউলানো,no,ap,0
আউলাতেন,আউলানো,no,eR,0
আউলাতেন,আউলানো,no,in,0
আউলান,আউলানো,bo,ap,0
আউলান,আউলানো,sb,ap,0
আউলান,আউলানো,sb,eR,0
আউলান,আউলানো,sb,in,0
আউলাননি,আউলানো,so,ap,1
আউলাব,আউলানো,sv,am,0
আউলাবি,আউলানো,sv,tu,0
আউলাবি,আউলানো,vo,tu,0
আউলাবে,আউলানো,sv,ae,0
আউলাবে,আউলানো,sv,er,0
আউলাবে,আউলানো,sv,tm,0
আউলাবে,আউলানো,vo,tm,0
আউলাবেন,আউলানো,sv,ap,0
আউলাবেন,আউলানো,sv,eR,0
আউলাবেন,আউলানো,sv,in,0
আউলাবেন,আউলানো,vo,ap,0
আউলাবো,আউলানো,sv,am,0
আউলাল,আউলানো,so,ae,0
আউলাল,আউলানো,so,er,0
আউলালাম,আউলানো,so,am,0
আউলালি,আউলানো,so,tu,0
আউলালে,আউলানো,so,tm,0
আউলালেন,আউলানো,so,ap,0
আউলালেন,আউলানো,so,eR,0
আউলালেন,আউলানো,so,in,0
আউলাস,আউলানো,sb,tu,0
আউলাসনি,আউলানো,so,tu,1
আউলায়,আউলানো,sb,ae,0
আউলায়,আউলানো,sb,er,0
আউলায়নি,আউলানো,so,ae,1
আউলিয়েছ,আউলানো,pb,tm,0
আউলিয়েছি,আউলানো,pb,am,0
আউলিয়েছিল,আউলানো,po,ae,0
আউলিয়েছিল,আউলানো,po,er,0
আউলিয়েছিলাম,আউলানো,po,am,0
আউলিয়েছিলি,আউলানো,po,tu,0
আউলিয়েছিলে,আউলানো,po,tm,0
আউলিয়েছিলেন,আউলানো,po,ap,0
আউলিয়েছিলেন,আউলানো,po,eR,0
আউলিয়েছিলেন,আউলানো,po,in,0
আউলিয়েছিস,আউলানো,pb,tu,0
আউলিয়েছে,আউলানো,pb,ae,0
আউলিয়েছে,আউলানো,pb,er,0
আউলিয়েছেন,আউলানো,pb,ap,0
আউলিয়েছেন,আউলানো,pb,eR,0
আউলিয়েছেন,আউলানো,pb,in,0
আউড়াইনি,আউড়ানো,so,am,1
আউড়াওনি,আউড়ানো,so,tm,1
আউড়াননি,আউড়ানো,so,ap,1
আউড়াসনি,আউড়ানো,so,tu,1
আউড়ায়নি,আউড়ানো,so,ae,1
আউড়িনি,আউড়া,so,am,1
আউড়েননি,আউড়া,so,ap,1
আউড়েনি,আউড়া,so,ae,1
আউড়েসনি,আউড়া,so,tu,1
আউড়োনি,আউড়া,so,tm,1
আওট,আওটা,bo,tu,0
আওটছ,আওটা,gb,tm,0
আওটছি,আওটা,gb,am,0
আওটছিল,আওটা,go,ae,0
আওটছিল,আওটা,go,er,0
আওটছিলাম,আওটা,go,am,0
আওটছিলি,আওটা,go,tu,0
আওটছিলে,আওটা,go,tm,0
আওটছিলেন,আওটা,go,ap,0
আওটছিলেন,আওটা,go,eR,0
আওটছিলেন,আওটা,go,in,0
আওটছিস,আওটা,gb,tu,0
আওটছে,আওটা,gb,ae,0
আওটছে,আওটা,gb,er,0
আওটছেন,আওটা,gb,ap,0
আওটছেন,আওটা,gb,eR,0
আওটছেন,আওটা,gb,in,0
আওটত,আওটা,no,ae,0
আওটত,আওটা,no,er,0
আওটতাম,আওটা,no,am,0
আওটতিস,আওটা,no,tu,0
আওটতে থাকব,আওটা,gv,am,0
আওটতে থাকবি,আওটা,gv,tu,0
আওটতে থাকবে,আওটা,gv,ae,0
আওটতে থাকবে,আওটা,gv,er,0
আওটতে থাকবে,আওটা,gv,tm,0
আওটতে থাকবেন,আওটা,gv,ap,0
আওটতে থাকবেন,আওটা,gv,eR,0
আওটতে থাকবেন,আওটা,gv,in,0
আওটতে,আওটা,no,tm,0
আওটতেন,আওটা,no,ap,0
আওটতেন,আওটা,no,eR,0
আওটতেন,আওটা,no,in,0
আওটব,আওটা,sv,am,0
আওটবি,আওটা,sv,tu,0
আওটবি,আওটা,vo,tu,0
আওটবে,আওটা,sv,ae,0
আওটবে,আওটা,sv,er,0
আওটবে,আওটা,sv,tm,0
আওটবে,আওটা,vo,tm,0
আওটবেন,আওটা,sv,ap,0
আওটবেন,আওটা,sv,eR,0
আওটবেন,আওটা,sv,in,0
আওটবেন,আওটা,vo,ap,0
আওটবো,আওটা,sv,am,0
আওটল,আওটা,so,ae,0
আওটল,আওটা,so,er,0
আওটলাম,আওটা,so,am,0
আওটলি,আওটা,so,tu,0
আওটলে,আওটা,so,tm,0
আওটলেন,আওটা,so,ap,0
আওটলেন,আওটা,so,eR,0
